#{"t_start": 1765794352.141351, "env_id": "MiniGrid-Empty-8x8-v0"}
r,l,t
0.912109,25,168.81881
0.711719,82,168.855481
0.810156,54,168.879407
0.891016,31,168.893094
0.521875,136,168.951359
0.855859,41,168.968749
0.820703,51,168.990635
0.94375,16,168.997995
0.883984,33,169.013558
0.950781,14,169.020199
0.360156,182,169.108206
0.926172,21,169.118417
0.905078,27,169.130955
0.876953,35,169.147285
0.866406,38,169.164746
0.760938,68,169.1946
0.94375,16,169.201413
0.637891,103,172.706926
0.55,128,172.787553
0.310937,196,172.872249
0.94375,16,172.879052
0.834766,47,172.898149
0.711719,82,172.932363
0.869922,37,172.947946
0.328516,191,173.026864
0.0,256,173.137743
0.926172,21,173.146864
0.957812,12,173.152015
0.950781,14,173.157815
0.954297,13,173.16333
0.915625,24,173.17384
0.859375,40,173.190332
0.644922,101,173.2325
0.873437,36,173.247879
0.950781,14,173.253748
0.950781,14,173.259738
0.848828,43,173.277831
0.750391,71,173.309242
0.855859,41,173.327771
0.859375,40,173.346342
0.94375,16,173.35372
0.177344,234,173.453907
0.950781,14,173.459815
0.574609,121,173.510273
0.616797,109,173.556525
0.767969,66,173.584764
0.8875,32,173.59778
0.8875,32,176.780981
0.353125,184,176.859087
0.0,256,176.970182
0.876953,35,176.984811
0.922656,22,176.994202
0.933203,19,177.002399
0.623828,107,177.049369
0.799609,57,177.073423
0.539453,131,177.12822
0.94375,16,177.134998
0.929688,20,177.144823
0.289844,202,177.230376
0.905078,27,177.241576
0.922656,22,177.250734
0.715234,81,177.284851
0.732812,76,177.316566
0.94375,16,177.32328
0.623828,107,177.368606
0.922656,22,177.377766
0.637891,103,177.420811
0.760938,68,177.449283
0.950781,14,177.455237
0.891016,31,177.468259
0.507812,140,177.527177
0.94375,16,177.534086
0.775,64,177.561194
0.599219,114,177.607905
0.121094,250,180.837849
0.894531,30,180.850246
0.866406,38,180.866539
0.926172,21,180.875579
0.0,256,180.994891
0.627344,106,181.134042
0.898047,29,181.146246
0.634375,104,181.195697
0.233594,218,181.307116
0.919141,23,181.319461
0.666016,95,181.365021
0.346094,186,181.459022
0.954297,13,181.465569
0.905078,27,181.478863
0.838281,46,181.499328
0.898047,29,181.512273
0.957812,12,181.517783
0.950781,14,181.52387
0.947266,15,181.530304
0.792578,59,181.556545
0.60625,112,181.60624
0.905078,27,181.617444
0.736328,75,181.648312
0.961328,11,181.652916
0.444531,158,181.73879
0.950781,14,181.745025
0.954297,13,181.750532
0.803125,56,181.774076
0.845313,44,181.792976
0.926172,21,181.80177
